,time,position,velocity
2581,5.161654710769653,"[-0.35675835 -0.10602219  0.3175502  -1.68352833  0.02426219  1.59573311
  0.73757289]","[ 1.37636066e-01 -7.19658340e-03  2.55490965e-01 -1.01851734e-05
  1.88905114e-02 -2.73298513e-04  3.99180246e-01]"
2582,5.163737773895264,"[-0.35646601 -0.10602392  0.3180647  -1.68352471  0.02430177  1.59573311
  0.73835364]","[ 1.44265698e-01 -2.74368384e-03  2.54968674e-01  1.38750688e-03
  1.48183381e-02 -2.00460907e-04  3.93571538e-01]"
2583,5.165795564651489,"[-0.3561713  -0.10603202  0.31858097 -1.68352666  0.02433631  1.59573454
  0.73914336]","[ 1.42541986e-01 -4.57603256e-03  2.61349651e-01 -3.29421081e-05
  1.20901084e-02  2.27455021e-04  3.91132273e-01]"
2584,5.167646884918213,"[-0.35587287 -0.10603224  0.3190873  -1.68352471  0.02437168  1.59573311
  0.73990342]","[ 1.47073054e-01 -1.99670887e-03  2.57211383e-01  6.34974193e-04
  1.16435095e-02 -2.15347997e-04  3.87895642e-01]"
2585,5.16956353187561,"[-0.3555721  -0.10603335  0.31959624 -1.68352471  0.02441049  1.59573454
  0.74066254]","[ 1.49526333e-01 -9.94169504e-04  2.52314985e-01  9.66074359e-05
  1.42177205e-02  2.99910216e-04  3.80215793e-01]"
2586,5.171612739562988,"[-0.35525998 -0.10603514  0.32009772 -1.68352304  0.02444442  1.59573383
  0.7414235 ]","[ 1.55011658e-01 -1.16311043e-03  2.51126592e-01  5.99748965e-04
  1.61959500e-02 -2.49333760e-05  3.86032958e-01]"
2587,5.173520803451538,"[-0.35494433 -0.10603799  0.32060353 -1.68352137  0.02448166  1.59573383
  0.74217989]","[ 1.58345401e-01 -6.09438491e-04  2.54741619e-01  8.23367259e-04
  2.16904175e-02  6.80451714e-05  3.86485388e-01]"
2588,5.175565719604492,"[-0.35462529 -0.10603998  0.32110484 -1.68352471  0.02452128  1.59573311
  0.74293738]","[ 1.56054308e-01 -6.94101062e-04  2.51278264e-01 -7.47682781e-04
  2.06583086e-02 -1.27993044e-04  3.82207953e-01]"
2589,5.177860260009766,"[-0.35431402 -0.10604002  0.32159849 -1.68352471  0.0245583   1.5957378
  0.74369277]","[ 1.53416623e-01 -5.23361087e-04  2.53038168e-01 -5.17907375e-04
  2.42358671e-02  3.38714660e-04  3.79477563e-01]"
2590,5.1796510219573975,"[-0.35399943 -0.10604286  0.32209345 -1.68352443  0.02460675  1.59573276
  0.74444199]","[ 1.54641398e-01 -4.34672017e-04  2.51685385e-01 -8.79794962e-04
  2.64505542e-02 -2.45057136e-04  3.74678801e-01]"
2591,5.181467771530151,"[-0.35368324 -0.10604652  0.32258362 -1.68352205  0.0246439   1.59573173
  0.74520647]","[ 0.15437527 -0.00094486  0.25246772  0.00041326  0.0212705  -0.00042539
  0.37353178]"
2592,5.183650255203247,"[-0.35335788 -0.10605106  0.3230734  -1.68352655  0.02468766  1.59573241
  0.74596163]","[ 1.57391192e-01 -7.96356551e-04  2.46972964e-01 -8.37149025e-04
  2.00157215e-02  4.82961511e-05  3.75232529e-01]"
2593,5.185435771942139,"[-0.3530347  -0.1060485   0.32354442 -1.68352665  0.02472601  1.59573454
  0.74672355]","[ 1.58543370e-01  1.31356953e-03  2.38141241e-01 -1.86462243e-04
  1.92405381e-02  6.54422355e-04  3.81773553e-01]"
2594,5.1874840259552,"[-0.35270961 -0.10605449  0.32402725 -1.68353     0.02476929  1.59573206
  0.74748351]","[ 0.15980105 -0.00053146  0.23890851 -0.0011965   0.02294915 -0.00057946
  0.38477076]"
2595,5.189527273178101,"[-0.35237949 -0.10605005  0.32449527 -1.68352833  0.02480487  1.59573578
  0.74825171]","[ 1.65016284e-01  1.61890679e-03  2.35499540e-01 -1.60568033e-04
  2.50772078e-02 -2.01794828e-05  3.85303072e-01]"
2596,5.191472053527832,"[-0.35205014 -0.10604984  0.32496906 -1.68353195  0.02484327  1.59573604
  0.74903321]","[ 1.66131767e-01  5.33388655e-04  2.38813277e-01 -1.46339345e-03
  1.88394575e-02  7.01510276e-05  3.86078797e-01]"
2597,5.194010496139526,"[-0.3515396  -0.10604744  0.32566584 -1.68353719  0.02489547  1.59573254
  0.75020912]","[ 1.72120693e-01  1.95190090e-03  2.36103475e-01 -1.81531661e-03
  1.63523299e-02 -5.83341336e-05  3.95792471e-01]"
2598,5.19578218460083,"[-0.35137085 -0.10605101  0.3259056  -1.68353425  0.02491266  1.59573571
  0.75059186]","[ 1.69743043e-01  1.87556006e-04  2.38270184e-01 -6.53399118e-04
  1.74243724e-02 -3.88894158e-05  3.94940381e-01]"
2599,5.197697639465332,"[-0.35103282 -0.10604298  0.32637138 -1.68353536  0.02494279  1.59573457
  0.7513868 ]","[ 1.67160467e-01  1.47529529e-03  2.34364229e-01 -8.47211560e-04
  1.78837520e-02  2.20074763e-04  4.06312951e-01]"
2600,5.199661731719971,"[-0.35068511 -0.10604268  0.32684897 -1.6835353   0.02497985  1.59573365
  0.75217648]","[ 1.70616548e-01  6.55634588e-04  2.38173648e-01 -5.62142455e-04
  1.94666103e-02  1.76930657e-04  4.01471408e-01]"
2601,5.20171594619751,"[-0.35034882 -0.10603596  0.32732207 -1.68354272  0.02501097  1.59573291
  0.75295785]","[ 1.67089417e-01  2.51861159e-03  2.38139794e-01 -1.42533299e-03
  1.89984443e-02 -1.58723091e-04  3.88573520e-01]"
2602,5.203813791275024,"[-0.35000665 -0.10603596  0.32779729 -1.68354535  0.02503755  1.59573183
  0.75375483]","[ 1.66476970e-01  1.11936641e-03  2.39946550e-01 -1.00468930e-03
  1.91519574e-02  8.57605213e-06  3.95694284e-01]"
2603,5.205642938613892,"[-0.34967121 -0.10603067  0.32827652 -1.68354907  0.02506966  1.59573099
  0.75455367]","[ 1.60990031e-01  1.48737480e-03  2.40576427e-01 -1.25081251e-03
  1.06586382e-02 -2.33547362e-04  3.96492625e-01]"
2604,5.207563638687134,"[-0.34934405 -0.10602662  0.32876106 -1.68354909  0.02509592  1.59573495
  0.75536337]","[ 1.63260326e-01  1.58907016e-03  2.43239948e-01 -5.55916670e-04
  6.41726574e-03 -2.46791800e-05  4.02808926e-01]"
2605,5.209640264511108,"[-0.34901592 -0.10601983  0.32925719 -1.68354948  0.02512487  1.59573276
  0.75619296]","[1.62010022e-01 1.88174236e-03 2.47700741e-01 4.95341860e-04
 8.60005944e-03 1.47270770e-04 4.08131425e-01]"
2606,5.211899995803833,"[-0.34868811 -0.10601632  0.32974737 -1.68355736  0.02515297  1.59573173
  0.75701138]","[ 1.63324612e-01  1.76434821e-03  2.45851095e-01 -1.51215191e-03
  1.27112139e-02 -9.27856184e-05  4.02494230e-01]"
2607,5.213717460632324,"[-0.34837078 -0.10601392  0.33024237 -1.68356347  0.02518102  1.59573533
  0.75783423]","[ 1.60609571e-01  1.15536180e-03  2.42637856e-01 -2.06409740e-03
  1.52600024e-02 -1.99477347e-04  4.00253847e-01]"
2608,5.215630769729614,"[-0.34805058 -0.10601172  0.33073579 -1.68356737  0.02520917  1.59573217
  0.75867158]","[ 1.57830091e-01  3.27889624e-04  2.42957801e-01 -1.47418857e-03
  1.70243839e-02  6.95826956e-05  4.13336391e-01]"
2609,5.217564582824707,"[-0.34773208 -0.10600547  0.33125062 -1.68356881  0.02523457  1.59573032
  0.759515  ]","[ 1.56102431e-01  1.32122033e-03  2.50992516e-01 -2.83986953e-04
  1.71846248e-02 -3.64672592e-04  4.17001082e-01]"
2610,5.219526052474976,"[-0.34741708 -0.10600157  0.33176457 -1.68357083  0.02526201  1.59573424
  0.7603565 ]","[ 1.55200464e-01  7.72812852e-04  2.52967707e-01 -4.97424391e-04
  1.73929154e-02 -8.29570608e-05  4.15718219e-01]"
2611,5.221424579620361,"[-0.34710756 -0.1059956   0.33227841 -1.68357724  0.0252921   1.59573063
  0.76120779]","[ 1.56641577e-01  1.82830416e-03  2.54247522e-01 -1.02536144e-03
  1.83171449e-02 -1.95109099e-04  4.18711069e-01]"
2612,5.223768472671509,"[-0.34680122 -0.10599215  0.33280418 -1.68357775  0.02532351  1.59573102
  0.76205412]","[ 1.53552998e-01  2.11180746e-03  2.59004912e-01 -2.98031408e-03
  1.94704462e-02  7.15241390e-05  4.20990411e-01]"
2613,5.225653886795044,"[-0.34649189 -0.10598806  0.33332571 -1.68358069  0.02535166  1.59573207
  0.76289977]","[ 1.53398222e-01  1.37165703e-03  2.64190245e-01 -2.13239334e-03
  1.91067440e-02  3.17885062e-05  4.12866537e-01]"
2614,5.227756977081299,"[-0.34619127 -0.1059833   0.33385306 -1.68358469  0.02538422  1.59573039
  0.76373931]","[ 1.47754183e-01  3.32258618e-03  2.69105353e-01 -1.34412186e-03
  2.04442829e-02 -2.23230716e-04  4.12235815e-01]"
2615,5.229532718658447,"[-0.34589563 -0.10598129  0.33437805 -1.68358931  0.02541202  1.59573099
  0.76456529]","[ 1.46105378e-01  2.10245828e-03  2.63846700e-01 -1.92238136e-03
  1.57614832e-02  1.38145289e-04  4.09423755e-01]"
2616,5.231587648391724,"[-0.34560508 -0.10597603  0.33489699 -1.68358856  0.02543702  1.59573281
  0.76538153]","[ 1.43823172e-01  3.60226905e-03  2.58197997e-01  2.85339696e-04
  1.77757332e-02 -2.55080682e-04  4.08666116e-01]"
2617,5.233590126037598,"[-0.34532483 -0.1059773   0.33542193 -1.68359341  0.02547452  1.59573134
  0.76619459]","[ 1.40879490e-01  1.19335941e-03  2.57359256e-01 -2.81905972e-04
  1.64036886e-02  2.82229043e-04  4.09275456e-01]"
2618,5.2354652881622314,"[-0.34503149 -0.10597108  0.33595298 -1.68359495  0.02550786  1.59573394
  0.76700774]","[ 1.45810353e-01  1.46110426e-03  2.62892859e-01  2.24813873e-04
  2.22888715e-02 -1.91043458e-04  4.02169679e-01]"
2619,5.237578630447388,"[-0.34474972 -0.10596909  0.33648281 -1.68360267  0.02554007  1.59573472
  0.76781248]","[ 1.42705241e-01  4.37519294e-03  2.64379762e-01 -3.78388305e-03
  2.07295802e-02  2.31570385e-04  3.97958477e-01]"
2620,5.239617347717285,"[-0.34448018 -0.10596788  0.33701785 -1.68360696  0.02556646  1.59573106
  0.76863028]","[ 0.13570658  0.00197261  0.26570398 -0.00199019  0.01902127 -0.00045092
  0.39733927]"
2621,5.241613149642944,"[-0.34420049 -0.10596877  0.33754662 -1.6836097   0.02560153  1.59573478
  0.76944331]","[ 1.36239536e-01  1.73290424e-04  2.65157219e-01 -2.52703587e-03
  9.88645675e-03 -1.21288068e-04  3.99792421e-01]"
2622,5.243652582168579,"[-0.34392451 -0.10596683  0.33807116 -1.68361441  0.02563515  1.59573114
  0.77026406]","[ 1.37942486e-01  7.60165625e-04  2.67672232e-01 -3.76574953e-03
  9.52929646e-03 -3.70384396e-04  4.04062920e-01]"
2623,5.2456159591674805,"[-0.34364864 -0.10596609  0.33860755 -1.68362248  0.02567034  1.5957337
  0.77108865]","[ 1.35984908e-01  5.94519208e-04  2.66945464e-01 -2.41811083e-03
  1.01851152e-02  7.27436539e-05  4.06860094e-01]"
2624,5.247553110122681,"[-0.34336343 -0.10596935  0.33913044 -1.68363008  0.02570117  1.59573499
  0.77191306]","[ 1.36996591e-01 -6.23815753e-04  2.64138856e-01 -4.30573985e-03
  1.38894184e-02  1.11450160e-04  4.06435339e-01]"
2625,5.249516487121582,"[-0.34307461 -0.10596554  0.33964395 -1.6836348   0.02573193  1.59573442
  0.77274011]","[ 1.43739705e-01  4.87649531e-04  2.58148089e-01 -4.39745772e-03
  1.53881170e-02 -1.08705890e-04  4.09039201e-01]"
2626,5.251572370529175,"[-0.34278514 -0.10597006  0.34016366 -1.68364688  0.02576501  1.59573118
  0.77358061]","[ 1.42994925e-01 -1.10893010e-04  2.58428241e-01 -6.07045072e-03
  2.20406491e-02  3.08059183e-05  4.17938887e-01]"
2627,5.253450155258179,"[-0.34248422 -0.10597001  0.34067429 -1.68365346  0.02580016  1.59573408
  0.7744096 ]","[ 1.42390868e-01 -6.91785318e-04  2.57792804e-01 -4.94164197e-03
  1.96471179e-02  1.36915192e-05  4.10958333e-01]"
2628,5.255505800247192,"[-0.34219001 -0.10596979  0.34118782 -1.68366678  0.02583617  1.59573511
  0.77522601]","[ 1.43631207e-01 -1.17854303e-04  2.55074502e-01 -5.22799673e-03
  2.04026877e-02  1.64324414e-04  4.07560521e-01]"
2629,5.257455110549927,"[-0.34189037 -0.10597143  0.34170708 -1.68367552  0.02587465  1.5957324
  0.7760399 ]","[ 1.47951540e-01 -2.35732631e-04  2.58534183e-01 -7.01884629e-03
  2.06327581e-02 -6.84254977e-04  4.01875555e-01]"
2630,5.259700298309326,"[-0.3415813  -0.1059731   0.34222261 -1.68368464  0.02590827  1.59573312
  0.77684331]","[ 1.52715308e-01 -2.89107830e-04  2.57147487e-01 -4.53246292e-03
  2.32677175e-02 -2.92810516e-04  4.02283137e-01]"
2631,5.261629104614258,"[-0.34127809 -0.1059731   0.34274076 -1.6836932   0.02593934  1.59573373
  0.77763044]","[ 1.54123988e-01  5.78238589e-05  2.61359883e-01 -2.44381894e-03
  1.69491898e-02  5.49567326e-06  3.98926806e-01]"
2632,5.263620376586914,"[-0.3409627  -0.10597239  0.34327087 -1.6836977   0.02597291  1.59573312
  0.77842024]","[ 1.53596496e-01  2.11704114e-04  2.63682539e-01 -9.56466208e-04
  1.74798299e-02 -5.40715121e-05  3.96746262e-01]"
2633,5.265688180923462,"[-0.34064967 -0.10597469  0.3437883  -1.68370921  0.02600282  1.59573241
  0.77920005]","[ 1.52497207e-01 -2.76891892e-04  2.62202790e-01 -1.73644998e-03
  1.32840033e-02 -3.29207564e-04  3.92283246e-01]"
2634,5.267653942108154,"[-0.34032979 -0.10597476  0.34430906 -1.68372064  0.02603794  1.59573241
  0.77998094]","[ 1.60441131e-01  6.26676850e-05  2.63005755e-01 -5.43502479e-03
  2.12604753e-02 -2.25434120e-04  3.88677606e-01]"
2635,5.269566774368286,"[-0.3400072  -0.10597477  0.34483427 -1.68372148  0.02607144  1.59573312
  0.78077496]","[ 1.61213427e-01 -1.57680375e-04  2.61069843e-01 -7.33385070e-03
  2.40624874e-02  5.80463517e-05  3.98737854e-01]"
2636,5.271633625030518,"[-0.3396802  -0.10597644  0.34536172 -1.68372528  0.02610189  1.59573373
  0.78156838]","[ 1.64984309e-01 -6.26852009e-04  2.64498375e-01 -5.95163971e-03
  2.13318599e-02  2.29248899e-04  3.94074726e-01]"
2637,5.273609638214111,"[-0.33934554 -0.10597477  0.34588083 -1.68372788  0.026134    1.59572986
  0.78236626]","[ 1.64848324e-01  9.26296361e-05  2.61943705e-01 -2.61202703e-03
  1.58913138e-02 -1.01562121e-04  3.91007256e-01]"
2638,5.275587558746338,"[-0.33900784 -0.10597477  0.34640134 -1.68373059  0.02616861  1.59573204
  0.78316041]","[ 1.68353605e-01  2.26785402e-04  2.65267221e-01 -6.34714552e-03
  2.17109292e-02 -2.82497661e-04  3.93460191e-01]"
2639,5.277636528015137,"[-0.33867465 -0.10597477  0.34691511 -1.6837355   0.02620493  1.59573369
  0.78394266]","[ 1.66967468e-01  2.86404634e-04  2.56807666e-01 -4.08485729e-03
  2.12209364e-02  3.15254946e-04  3.93153183e-01]"
2640,5.2796783447265625,"[-0.33832244 -0.1059731   0.34743275 -1.68373586  0.02624215  1.59573153
  0.78473223]","[ 1.74618641e-01  1.05531488e-03  2.58594739e-01 -2.50323748e-03
  2.03849035e-02  2.07930149e-04  3.91338869e-01]"
2641,5.281548023223877,"[-0.337986   -0.10597978  0.34794147 -1.68374043  0.02627176  1.59573216
  0.78552341]","[ 1.70465510e-01 -1.20140476e-03  2.56817075e-01 -1.95181646e-03
  1.42823321e-02 -2.01459575e-04  3.92917776e-01]"
2642,5.283602952957153,"[-0.33763525 -0.10597644  0.34844881 -1.68373741  0.02630377  1.59573309
  0.78630369]","[ 1.69827832e-01  3.94063519e-04  2.56550570e-01 -9.83347271e-05
  1.52333731e-02  1.47821352e-04  3.94777270e-01]"
2643,5.285537958145142,"[-0.33729413 -0.10597477  0.34895531 -1.68373959  0.02633998  1.5957324
  0.78711275]","[ 1.75326801e-01  7.31952008e-04  2.51462781e-01  5.25292864e-05
  2.08299871e-02 -1.71660562e-04  3.93599968e-01]"
2644,5.287563800811768,"[-0.33694925 -0.1059774   0.34946563 -1.6837386   0.02637529  1.59573312
  0.78791188]","[ 1.72017431e-01 -4.17103530e-04  2.53393476e-01  6.22689458e-04
  2.17757143e-02  1.61065358e-04  3.97259821e-01]"
2645,5.28954815864563,"[-0.33660983 -0.10597732  0.34997306 -1.68374066  0.02640076  1.59573312
  0.78872717]","[ 1.68755677e-01 -1.85379121e-04  2.56886295e-01 -4.01140419e-04
  1.97031677e-02  7.15846034e-05  4.00455851e-01]"
2646,5.291560649871826,"[-0.33627387 -0.1059797   0.35048796 -1.68374067  0.02643024  1.59573312
  0.78956428]","[ 1.71318668e-01 -6.39202545e-04  2.57734095e-01 -8.58665318e-06
  1.93766161e-02 -1.15121108e-04  4.08896373e-01]"
2647,5.293580770492554,"[-0.33594871 -0.1059781   0.3509945  -1.68374343  0.02645635  1.59573169
  0.79040329]","[ 1.64404526e-01  2.72722003e-04  2.54184514e-01 -2.29301400e-04
  1.81933170e-02 -5.25882819e-04  4.10448647e-01]"
2648,5.295088529586792,"[-0.33562388 -0.10597978  0.35150841 -1.68374178  0.02648964  1.59573444
  0.79125653]","[1.59821982e-01 3.37747801e-04 2.57219277e-01 5.42669450e-04
 1.88364783e-02 6.81801646e-04 4.16531379e-01]"
2649,5.296993732452393,"[-0.33529524 -0.10598127  0.35203015 -1.68374377  0.02651982  1.59573241
  0.79212333]","[ 1.56105652e-01 -6.54173774e-04  2.59659839e-01 -1.94720468e-04
  1.90972898e-02 -2.28208962e-04  4.19051884e-01]"
2650,5.298934459686279,"[-0.33497247 -0.10598651  0.35254775 -1.68373919  0.02654874  1.59573312
  0.79300331]","[ 1.56893802e-01 -1.21876381e-03  2.56757193e-01 -8.66153884e-04
  1.44158996e-02  5.68130889e-05  4.29335533e-01]"
2651,5.300884962081909,"[-0.33465224 -0.10598672  0.35306442 -1.68374309  0.02658294  1.59573312
  0.79387573]","[ 1.56339837e-01 -5.41672796e-04  2.56981596e-01 -8.45902973e-04
  1.58367464e-02 -4.25665786e-05  4.39527831e-01]"
2652,5.302824020385742,"[-0.33434333 -0.10598841  0.35358956 -1.68374429  0.0266136   1.59573444
  0.7947661 ]","[ 1.54230861e-01 -4.26347445e-04  2.59590869e-01 -1.27325252e-03
  1.71940001e-02  5.01010629e-04  4.43377895e-01]"
2653,5.305029392242432,"[-0.33403381 -0.1059937   0.35410964 -1.68373633  0.02664429  1.59573312
  0.79566004]","[ 1.54022282e-01 -1.95272560e-03  2.58342739e-01  1.63610595e-03
  1.22171774e-02 -7.12015837e-05  4.39194137e-01]"
2654,5.306899785995483,"[-0.33372056 -0.10599203  0.35464057 -1.68373521  0.02667309  1.59573312
  0.79654185]","[ 1.56560981e-01 -7.13208056e-04  2.64041898e-01  1.21341342e-04
  7.27691275e-03  1.26594146e-04  4.40641850e-01]"
2655,5.309030532836914,"[-0.33341352 -0.1059937   0.35517116 -1.68372961  0.02670092  1.59573559
  0.79740997]","[ 1.52246573e-01 -6.88189325e-04  2.62610180e-01  1.60399809e-03
  1.20672451e-02 -1.81094876e-04  4.42284228e-01]"
2656,5.311129093170166,"[-0.33310206 -0.1059937   0.35570308 -1.68372429  0.02672909  1.59573408
  0.79827303]","[ 1.51132844e-01 -4.91465906e-04  2.58954669e-01  2.46062043e-03
  1.48044318e-02  2.81203203e-04  4.29307409e-01]"
2657,5.3130247592926025,"[-0.33280037 -0.10599537  0.35623392 -1.68372359  0.02675989  1.59573279
  0.79912708]","[ 1.49700548e-01 -7.75241243e-04  2.66895904e-01  6.14730557e-03
  1.71649550e-02 -3.27133067e-04  4.28823023e-01]"
2658,5.314889669418335,"[-0.33248555 -0.10599872  0.35677228 -1.6837188   0.02678998  1.59573182
  0.79998267]","[ 1.54806978e-01 -1.45817557e-03  2.76551112e-01  4.20542122e-03
  1.84440186e-02 -3.03631768e-04  4.29846266e-01]"
2659,5.316892385482788,"[-0.33218026 -0.10599704  0.35731344 -1.68371502  0.02682422  1.59573631
  0.8008185 ]","[1.52848982e-01 9.43379060e-05 2.73898847e-01 3.38221383e-03
 1.54785130e-02 9.50554905e-03 4.21428080e-01]"
2660,5.319040775299072,"[-0.33186765 -0.10600039  0.35786004 -1.68371431  0.02685711  1.59573347
  0.80165375]","[ 0.15247621 -0.00088609  0.27855021  0.00167573  0.01556346  0.00525762
  0.41840596]"
2661,5.320985317230225,"[-0.33156173 -0.10600039  0.35840093 -1.68371042  0.02689447  1.59573316
  0.80247635]","[ 0.15464164 -0.00057942  0.27152666  0.0045641   0.01698828  0.00295589
  0.40990756]"
2662,5.3228912353515625,"[-0.33125035 -0.10600568  0.35894121 -1.68371017  0.02692838  1.59573373
  0.80329797]","[ 0.1502678  -0.00180422  0.26589456  0.00245678  0.01771851  0.00186547
  0.40450502]"
2663,5.324917793273926,"[-0.33094332 -0.10600973  0.35948647 -1.6837111   0.02696694  1.59573373
  0.80411959]","[ 0.14909801 -0.0021011   0.26760821  0.00096161  0.01851618  0.00109282
  0.40705716]"
2664,5.327176570892334,"[-0.33064066 -0.10601077  0.36002819 -1.68370767  0.02700879  1.59573373
  0.80493205]","[ 0.14822809 -0.00149064  0.26670438  0.00189306  0.01880796  0.00074284
  0.40709317]"
2665,5.3289899826049805,"[-0.33032927 -0.10601354  0.3605644  -1.683711    0.02704887  1.59573312
  0.80574062]","[ 1.48943519e-01 -4.45966867e-04  2.68715119e-01  1.75168525e-04
  1.41020687e-02  1.09566031e-04  4.04377718e-01]"
2666,5.3309290409088135,"[-0.33001928 -0.10601579  0.36109364 -1.683711    0.02708411  1.59573241
  0.80655726]","[ 1.49323041e-01 -8.47821440e-04  2.66525603e-01  1.20729989e-04
  1.04510744e-02 -2.21611956e-04  4.02658806e-01]"
2667,5.3328330516815186,"[-0.32971796 -0.10602251  0.36163197 -1.683711    0.02712398  1.59573373
  0.80738234]","[ 1.52531098e-01 -2.23284937e-03  2.72852760e-01  2.94314242e-04
  1.27874151e-02  2.82808756e-04  4.02193955e-01]"
2668,5.334853172302246,"[-0.32940189 -0.10601917  0.36214922 -1.68371029  0.02716995  1.59573444
  0.80819845]","[1.57417192e-01 1.21246407e-04 2.63005042e-01 3.60910961e-04
 1.98666442e-02 5.21020602e-04 4.01818051e-01]"
2669,5.336981534957886,"[-0.32908764 -0.10602535  0.36266667 -1.68370878  0.02721934  1.59573373
  0.80903965]","[ 1.58162441e-01 -6.88528644e-04  2.64889493e-01  5.70178077e-04
  2.94316050e-02  1.47347980e-04  4.21824826e-01]"
2670,5.338900089263916,"[-0.32876697 -0.10603025  0.36318436 -1.68370789  0.02726925  1.59573312
  0.80987894]","[ 1.56821945e-01 -1.88364659e-03  2.62827845e-01  8.45451000e-04
  2.02456775e-02 -6.66549713e-05  4.23626167e-01]"
2671,5.341028451919556,"[-0.32844104 -0.1060273   0.36369767 -1.68370975  0.02732114  1.59573312
  0.81072086]","[ 1.61859211e-01 -2.18496318e-04  2.60070986e-01 -5.49053902e-05
  1.88766953e-02 -2.76609027e-05  4.20222396e-01]"
2672,5.3431243896484375,"[-0.32811443 -0.10603099  0.36421132 -1.68371188  0.02737359  1.59573241
  0.81159771]","[ 1.62033504e-01 -1.30353537e-03  2.54287909e-01  5.33767753e-04
  2.18587327e-02 -3.16365031e-04  4.28341383e-01]"
2673,5.345170736312866,"[-0.32779145 -0.10602571  0.36471965 -1.68371331  0.02742836  1.59573373
  0.81246835]","[ 1.59225351e-01  1.36949278e-03  2.54238111e-01 -5.04421838e-04
  2.89695333e-02  2.21704407e-04  4.30086064e-01]"
2674,5.3470072746276855,"[-0.32746408 -0.10602905  0.36522646 -1.68371692  0.02749253  1.59573169
  0.81334451]","[ 1.64444917e-01 -1.33752479e-04  2.53281776e-01 -3.78427728e-04
  2.92489878e-02 -5.79283645e-04  4.32924631e-01]"
2675,5.349096298217773,"[-0.32712563 -0.10602905  0.36572454 -1.68371451  0.02755649  1.59573312
  0.81421388]","[ 1.63947767e-01 -2.45049530e-04  2.45222261e-01  7.60071548e-04
  3.25354684e-02  1.38335412e-04  4.34197750e-01]"
2676,5.351616382598877,"[-0.32695384 -0.10602571  0.36598156 -1.68371244  0.02758664  1.59573373
  0.81464775]","[1.65688512e-01 9.50257550e-04 2.53967996e-01 5.06810346e-04
 3.27027317e-02 2.95752180e-04 4.38069948e-01]"
2677,5.353039979934692,"[-0.32644277 -0.10602571  0.36673735 -1.68371144  0.02768626  1.59573312
  0.81595243]","[1.68968961e-01 7.76501750e-04 2.52137832e-01 1.50274507e-04
 3.00832485e-02 7.64156837e-05 4.37162632e-01]"
2678,5.355132102966309,"[-0.32609295 -0.10602571  0.36723684 -1.68371475  0.02775765  1.59573241
  0.81680368]","[ 1.69793940e-01  1.59507905e-04  2.53682691e-01 -8.61188227e-04
  3.41275736e-02 -1.24241782e-04  4.29056942e-01]"
2679,5.357154607772827,"[-0.32574124 -0.10602738  0.36773899 -1.68371307  0.02782298  1.59573169
  0.81764663]","[ 1.73173809e-01 -4.85919550e-04  2.52555144e-01 -1.15181550e-05
  3.50447791e-02 -1.34318537e-04  4.24377325e-01]"
2680,5.3593361377716064,"[-0.32538676 -0.10602404  0.36824867 -1.68371669  0.0278887   1.59573169
  0.81848354]","[ 1.77558603e-01  5.26451691e-04  2.54118805e-01 -1.39713545e-03
  3.29990169e-02 -5.96860578e-05  4.22401666e-01]"
2681,5.361361503601074,"[-0.32503191 -0.10602237  0.36875609 -1.68371307  0.02795248  1.59573169
  0.81930897]","[ 1.72485565e-01  7.90790481e-04  2.54842481e-01  3.68946484e-04
  2.63713191e-02 -1.05640557e-04  4.14523399e-01]"
2682,5.363423824310303,"[-0.32467172 -0.10601903  0.36926756 -1.68371307  0.02801812  1.59573241
  0.82012363]","[1.73257712e-01 1.09387837e-03 2.56327337e-01 5.66122487e-04
 3.07038698e-02 1.90411085e-04 4.12252462e-01]"
2683,5.365403890609741,"[-0.324317   -0.10601903  0.36978466 -1.68371669  0.02808812  1.59573027
  0.8209501 ]","[ 0.18056236  0.00067177  0.25829103 -0.00055267  0.03500265 -0.00062745
  0.41167198]"
2684,5.367330551147461,"[-0.32395273 -0.10601903  0.37029826 -1.68372003  0.02815369  1.59573098
  0.82176131]","[ 1.78392261e-01  8.20274184e-05  2.58399455e-01 -1.17365034e-03
  4.11763967e-02 -1.99744891e-04  4.13713825e-01]"
2685,5.369347333908081,"[-0.32359601 -0.10601708  0.3708237  -1.68372198  0.02822833  1.59573098
  0.82258412]","[ 1.76315993e-01  6.86070574e-04  2.64175405e-01 -1.35683953e-03
  4.05558812e-02 -1.67894531e-04  4.08964745e-01]"
2686,5.37141752243042,"[-0.32323715 -0.10601541  0.37134792 -1.6837227   0.02831013  1.59573275
  0.82338926]","[ 1.74721029e-01  8.61732207e-04  2.62979994e-01 -6.03039362e-04
  4.34870974e-02  1.62739500e-04  4.02623114e-01]"
2687,5.37329626083374,"[-0.32288658 -0.10601541  0.37186985 -1.68372206  0.0283903   1.59573181
  0.82419611]","[ 1.71677369e-01  3.82992092e-04  2.56363175e-01 -8.24132677e-05
  4.51067595e-02  1.51448511e-04  4.00249714e-01]"
2688,5.375292539596558,"[-0.32254395 -0.10601903  0.37240002 -1.683727    0.02847916  1.59573063
  0.82500281]","[ 0.17025409 -0.00103621  0.2611162  -0.00152146  0.04259173 -0.00064477
  0.39752376]"
